response_definition,slice_type,slice_name,control_family,q_level,target_probability,lambda_threshold_discount,support_integrity_status,tiles,rows,high_flow_events,bootstrap_draws_requested,bootstrap_draws_valid,lambda_bootstrap_p05,lambda_bootstrap_p50,lambda_bootstrap_p95,lambda_positive_share,ci_status
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.9,0.15,0.2821487603305785,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.925,0.05,-0.0091735537190082,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.925,0.1,-0.0091735537190082,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.925,0.15,0.9598347107438016,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.95,0.05,-0.0091735537190082,support_ok,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.95,0.1,0.9474380165289256,support_ok,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.95,0.15,,invalid_lambda,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.975,0.05,0.9474380165289256,support_ok,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.975,0.1,,invalid_lambda,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,rain_persistence_matched,0.975,0.15,,invalid_lambda,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.8,0.05,0.0,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.8,0.1,0.0,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.8,0.15,0.0,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.85,0.05,0.0,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.85,0.1,0.0,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.85,0.15,0.0,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.9,0.05,0.0,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.9,0.1,0.0,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.9,0.15,0.390495867768595,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.925,0.05,0.0,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.925,0.1,0.2024793388429752,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.925,0.15,0.962809917355372,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.95,0.05,0.0,support_ok,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.95,0.1,0.962809917355372,support_ok,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.95,0.15,,invalid_lambda,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.975,0.05,0.962809917355372,support_ok,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.975,0.1,,invalid_lambda,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,residual_state_matched,0.975,0.15,,invalid_lambda,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.8,0.05,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.8,0.1,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.8,0.15,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.85,0.05,-0.0103305785123966,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.85,0.1,-0.0103305785123966,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.85,0.15,0.6962809917355371,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.9,0.05,-0.0103305785123966,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.9,0.1,0.6384297520661156,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.9,0.15,0.8863636363636364,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.925,0.05,-0.0103305785123966,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.925,0.1,0.8471074380165289,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.925,0.15,0.9380165289256198,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.95,0.05,0.6962809917355371,support_ok,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.95,0.1,,invalid_lambda,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.95,0.15,,invalid_lambda,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.975,0.05,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.975,0.1,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,raw_state,0.975,0.15,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.8,0.05,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.8,0.1,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.8,0.15,-0.0103305785123966,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.85,0.05,-0.0103305785123966,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.85,0.1,-0.0103305785123966,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.85,0.15,-0.0103305785123966,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.9,0.05,-0.0103305785123966,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.9,0.1,-0.0103305785123966,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.9,0.15,0.4338842975206611,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.925,0.05,-0.0103305785123966,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.925,0.1,-0.0103305785123966,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.925,0.15,0.8471074380165289,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.95,0.05,-0.0103305785123966,support_ok,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.95,0.1,0.7086776859504131,support_ok,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.95,0.15,0.6466942148760331,support_limited,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.975,0.05,0.6590909090909091,support_ok,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.975,0.1,0.2004132231404959,support_limited,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,rain_persistence_matched,0.975,0.15,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.8,0.05,-0.0089669421487603,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.8,0.1,-0.0089669421487603,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.8,0.15,-0.0089669421487603,support_ok,30,4590,983,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.85,0.05,-0.0089669421487603,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.85,0.1,-0.0089669421487603,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.85,0.15,-0.0089669421487603,support_ok,30,4590,762,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.9,0.05,-0.0089669421487603,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.9,0.1,-0.0089669421487603,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.9,0.15,0.596404958677686,support_ok,30,4590,526,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.925,0.05,-0.0089669421487603,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.925,0.1,0.4951652892561983,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.925,0.15,0.7926859504132232,support_ok,30,4590,388,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.95,0.05,-0.0089669421487603,support_ok,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.95,0.1,0.7286363636363636,support_ok,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.95,0.15,,invalid_lambda,30,4590,256,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.975,0.05,0.6873140495867769,support_ok,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.975,0.1,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|north_america,residual_state_matched,0.975,0.15,,invalid_lambda,30,4590,127,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.8,0.05,-0.0091115702479338,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.8,0.1,-0.0091115702479338,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.8,0.15,-0.0091115702479338,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.85,0.05,-0.0091115702479338,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.85,0.1,-0.0091115702479338,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.85,0.15,-0.0091115702479338,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.9,0.05,-0.0091115702479338,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.9,0.1,-0.0091115702479338,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.9,0.15,-0.0091115702479338,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.925,0.05,-0.0091115702479338,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.925,0.1,-0.0091115702479338,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.925,0.15,0.142892561983471,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.95,0.05,-0.0091115702479338,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.95,0.1,-0.2427892561983471,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.95,0.15,-0.1022314049586776,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.975,0.05,0.0300206611570247,support_ok,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.975,0.1,0.1312396694214876,support_ok,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,raw_state,0.975,0.15,,invalid_lambda,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.8,0.05,-0.007892561983471,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.8,0.1,-0.007892561983471,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.8,0.15,-0.007892561983471,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.85,0.05,-0.007892561983471,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.85,0.1,-0.007892561983471,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.85,0.15,-0.007892561983471,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.9,0.05,-0.007892561983471,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.9,0.1,-0.007892561983471,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.9,0.15,-0.007892561983471,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.925,0.05,-0.007892561983471,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.925,0.1,-0.007892561983471,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.925,0.15,-0.007892561983471,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.95,0.05,-0.007892561983471,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.95,0.1,-0.2061570247933884,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.95,0.15,-0.5715702479338842,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.975,0.05,-0.007892561983471,support_ok,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.975,0.1,-0.14198347107438,support_ok,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,rain_persistence_matched,0.975,0.15,-0.0330578512396694,support_ok,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.8,0.05,-0.0010330578512396,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.8,0.1,-0.0010330578512396,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.8,0.15,-0.0010330578512396,support_ok,6,918,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.85,0.05,-0.0010330578512396,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.85,0.1,-0.0010330578512396,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.85,0.15,-0.0010330578512396,support_ok,6,918,223,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.9,0.05,-0.0010330578512396,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.9,0.1,-0.0010330578512396,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.9,0.15,-0.0010330578512396,support_ok,6,918,166,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.925,0.05,-0.0010330578512396,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.925,0.1,-0.0010330578512396,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.925,0.15,0.0892561983471074,support_ok,6,918,120,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.95,0.05,-0.0010330578512396,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.95,0.1,-0.2324380165289257,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.95,0.15,-0.1173553719008264,support_ok,6,918,87,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.975,0.05,-0.0785123966942148,support_limited,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.975,0.1,0.0663223140495865,support_limited,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|south_america,residual_state_matched,0.975,0.15,0.1738636363636363,support_limited,6,918,45,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.8,0.05,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.8,0.1,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.8,0.15,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.85,0.05,-0.0129752066115702,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.85,0.1,-0.0129752066115702,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.85,0.15,0.1357851239669421,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.9,0.05,-0.0129752066115702,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.9,0.1,0.1275206611570248,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.9,0.15,0.4426239669421488,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.925,0.05,-0.0129752066115702,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.925,0.1,0.336198347107438,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.925,0.15,0.4608471074380165,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.95,0.05,0.1275206611570248,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.95,0.1,0.58,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.95,0.15,0.1095041322314049,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.975,0.05,0.519235537190082,support_ok,24,3960,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.975,0.1,-0.0785123966942148,support_ok,24,3960,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,raw_state,0.975,0.15,,invalid_lambda,24,3960,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.8,0.05,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.8,0.1,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.8,0.15,-0.0129752066115702,support_ok,24,3960,769,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.85,0.05,-0.0129752066115702,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.85,0.1,-0.0129752066115702,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.85,0.15,-0.0129752066115702,support_ok,24,3960,575,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.9,0.05,-0.0129752066115702,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.9,0.1,-0.0129752066115702,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.9,0.15,-0.0129752066115702,support_ok,24,3960,394,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.925,0.05,-0.0129752066115702,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.925,0.1,-0.0129752066115702,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.925,0.15,0.2253099173553719,support_ok,24,3960,294,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.95,0.05,-0.0129752066115702,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.95,0.1,0.323801652892562,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1995-2009|asia,rain_persistence_matched,0.95,0.15,0.0268595041322314,support_ok,24,3960,205,100,0,,,,,ci_not_run_by_scope
