null_family,draw,statistic,value
within_source_target_permutation,870,lag_family_full_r2,0.5484488349455106
source_block_target_permutation,870,lag_family_full_r2,0.23286211005620916
lag_covariance_surrogate_features,870,lag_family_full_r2,0.13941271887202367
within_source_target_permutation,870,xi_star_r2,0.024230953232437513
within_source_target_permutation,871,lag_family_full_r2,0.4967631104278958
source_block_target_permutation,871,lag_family_full_r2,0.4320673208822272
lag_covariance_surrogate_features,871,lag_family_full_r2,0.10090322564708254
within_source_target_permutation,871,xi_star_r2,0.13483827996535214
within_source_target_permutation,872,lag_family_full_r2,0.5290914389077399
source_block_target_permutation,872,lag_family_full_r2,0.7831487516584557
lag_covariance_surrogate_features,872,lag_family_full_r2,0.05655586512739208
within_source_target_permutation,872,xi_star_r2,0.007583439130578351
within_source_target_permutation,873,lag_family_full_r2,0.5641797653549694
source_block_target_permutation,873,lag_family_full_r2,0.6145343884279509
lag_covariance_surrogate_features,873,lag_family_full_r2,0.16332239401963522
within_source_target_permutation,873,xi_star_r2,0.025811425956435152
within_source_target_permutation,874,lag_family_full_r2,0.5175868598903135
source_block_target_permutation,874,lag_family_full_r2,0.2549159921379014
lag_covariance_surrogate_features,874,lag_family_full_r2,0.12824061426030975
within_source_target_permutation,874,xi_star_r2,0.00126620570325775
within_source_target_permutation,875,lag_family_full_r2,0.5142089440900075
source_block_target_permutation,875,lag_family_full_r2,0.25550492415770865
lag_covariance_surrogate_features,875,lag_family_full_r2,0.10164338428740638
within_source_target_permutation,875,xi_star_r2,0.030827023110800655
within_source_target_permutation,876,lag_family_full_r2,0.5547337238821298
source_block_target_permutation,876,lag_family_full_r2,0.443181883985886
lag_covariance_surrogate_features,876,lag_family_full_r2,0.20990500815403768
within_source_target_permutation,876,xi_star_r2,0.00424282451113811
within_source_target_permutation,877,lag_family_full_r2,0.42746496399111933
source_block_target_permutation,877,lag_family_full_r2,0.3604724906148433
lag_covariance_surrogate_features,877,lag_family_full_r2,0.189921408653568
within_source_target_permutation,877,xi_star_r2,0.0036475458081788315
within_source_target_permutation,878,lag_family_full_r2,0.6214784715935855
source_block_target_permutation,878,lag_family_full_r2,0.4278382287924919
lag_covariance_surrogate_features,878,lag_family_full_r2,0.06589881063495939
within_source_target_permutation,878,xi_star_r2,0.1185079564131497
within_source_target_permutation,879,lag_family_full_r2,0.5510033482520149
source_block_target_permutation,879,lag_family_full_r2,0.3312765062098101
lag_covariance_surrogate_features,879,lag_family_full_r2,0.045837726081497276
within_source_target_permutation,879,xi_star_r2,0.023383875114056707
within_source_target_permutation,880,lag_family_full_r2,0.49938308052148206
source_block_target_permutation,880,lag_family_full_r2,0.1189506659620232
lag_covariance_surrogate_features,880,lag_family_full_r2,0.0753114936007846
within_source_target_permutation,880,xi_star_r2,0.00816436253548658
within_source_target_permutation,881,lag_family_full_r2,0.5195000055981925
source_block_target_permutation,881,lag_family_full_r2,0.6464501506644578
lag_covariance_surrogate_features,881,lag_family_full_r2,0.11316725338996714
within_source_target_permutation,881,xi_star_r2,0.0026771225363775297
within_source_target_permutation,882,lag_family_full_r2,0.5288413703147236
source_block_target_permutation,882,lag_family_full_r2,0.6232333464651805
lag_covariance_surrogate_features,882,lag_family_full_r2,0.21759293057034124
within_source_target_permutation,882,xi_star_r2,0.02678000784924639
within_source_target_permutation,883,lag_family_full_r2,0.6077033313568956
source_block_target_permutation,883,lag_family_full_r2,0.1884954628498554
lag_covariance_surrogate_features,883,lag_family_full_r2,0.23326660502603658
within_source_target_permutation,883,xi_star_r2,0.004954552617346453
within_source_target_permutation,884,lag_family_full_r2,0.5479322651285304
source_block_target_permutation,884,lag_family_full_r2,0.3878683486664726
lag_covariance_surrogate_features,884,lag_family_full_r2,0.24470434348257575
within_source_target_permutation,884,xi_star_r2,0.08639334678358224
within_source_target_permutation,885,lag_family_full_r2,0.6156745560130956
source_block_target_permutation,885,lag_family_full_r2,0.4347921882938489
lag_covariance_surrogate_features,885,lag_family_full_r2,0.09742934340977649
within_source_target_permutation,885,xi_star_r2,0.01231803462829617
within_source_target_permutation,886,lag_family_full_r2,0.5990351079147893
source_block_target_permutation,886,lag_family_full_r2,0.6100029442543115
lag_covariance_surrogate_features,886,lag_family_full_r2,0.19550618423157495
within_source_target_permutation,886,xi_star_r2,0.05794355884069502
within_source_target_permutation,887,lag_family_full_r2,0.4970151407570448
source_block_target_permutation,887,lag_family_full_r2,0.3063114674686933
lag_covariance_surrogate_features,887,lag_family_full_r2,0.1946203418246486
within_source_target_permutation,887,xi_star_r2,0.007662595949675666
within_source_target_permutation,888,lag_family_full_r2,0.41075718698417485
source_block_target_permutation,888,lag_family_full_r2,0.21231519361810736
lag_covariance_surrogate_features,888,lag_family_full_r2,0.1530774987352429
within_source_target_permutation,888,xi_star_r2,0.0548874168037119
within_source_target_permutation,889,lag_family_full_r2,0.6663916675102749
source_block_target_permutation,889,lag_family_full_r2,0.34833578644946883
lag_covariance_surrogate_features,889,lag_family_full_r2,0.18644352564275668
within_source_target_permutation,889,xi_star_r2,0.1661175589948789
within_source_target_permutation,890,lag_family_full_r2,0.45977756474069587
source_block_target_permutation,890,lag_family_full_r2,0.3860292499510811
lag_covariance_surrogate_features,890,lag_family_full_r2,0.24416982989617808
within_source_target_permutation,890,xi_star_r2,0.008460972425169078
within_source_target_permutation,891,lag_family_full_r2,0.6049111748860225
source_block_target_permutation,891,lag_family_full_r2,0.22963508211177042
lag_covariance_surrogate_features,891,lag_family_full_r2,0.09109485095602565
within_source_target_permutation,891,xi_star_r2,0.02307202289102772
within_source_target_permutation,892,lag_family_full_r2,0.5918498234619846
source_block_target_permutation,892,lag_family_full_r2,0.22391569864426497
lag_covariance_surrogate_features,892,lag_family_full_r2,0.10267716670573046
within_source_target_permutation,892,xi_star_r2,0.10913282663075596
within_source_target_permutation,893,lag_family_full_r2,0.7538676613566919
source_block_target_permutation,893,lag_family_full_r2,0.34457904221358604
lag_covariance_surrogate_features,893,lag_family_full_r2,0.264172815836478
within_source_target_permutation,893,xi_star_r2,0.19550803316555287
within_source_target_permutation,894,lag_family_full_r2,0.41063850966158133
source_block_target_permutation,894,lag_family_full_r2,0.324343961224659
lag_covariance_surrogate_features,894,lag_family_full_r2,0.26172479115655445
within_source_target_permutation,894,xi_star_r2,0.049366991306897035
within_source_target_permutation,895,lag_family_full_r2,0.5017786399610249
source_block_target_permutation,895,lag_family_full_r2,0.5251555482059554
lag_covariance_surrogate_features,895,lag_family_full_r2,0.18866434652919606
within_source_target_permutation,895,xi_star_r2,0.014554274938930689
within_source_target_permutation,896,lag_family_full_r2,0.5151829600816176
source_block_target_permutation,896,lag_family_full_r2,0.24412544796257707
lag_covariance_surrogate_features,896,lag_family_full_r2,0.20029993650855882
within_source_target_permutation,896,xi_star_r2,0.01415131374016998
within_source_target_permutation,897,lag_family_full_r2,0.5651313762293076
source_block_target_permutation,897,lag_family_full_r2,0.2552055708442067
lag_covariance_surrogate_features,897,lag_family_full_r2,0.15106882059093818
within_source_target_permutation,897,xi_star_r2,7.543083696548436e-07
within_source_target_permutation,898,lag_family_full_r2,0.4631426240638884
source_block_target_permutation,898,lag_family_full_r2,0.20789853686841364
lag_covariance_surrogate_features,898,lag_family_full_r2,0.2925717203156398
within_source_target_permutation,898,xi_star_r2,0.03909463945673752
within_source_target_permutation,899,lag_family_full_r2,0.5380125239127649
source_block_target_permutation,899,lag_family_full_r2,0.5584930872043394
lag_covariance_surrogate_features,899,lag_family_full_r2,0.11973341852969976
within_source_target_permutation,899,xi_star_r2,0.02134821482607019
within_source_target_permutation,900,lag_family_full_r2,0.5648967334837063
source_block_target_permutation,900,lag_family_full_r2,0.2856682868979219
lag_covariance_surrogate_features,900,lag_family_full_r2,0.05788620802565603
within_source_target_permutation,900,xi_star_r2,0.08984120405322671
within_source_target_permutation,901,lag_family_full_r2,0.5135324458034383
source_block_target_permutation,901,lag_family_full_r2,0.2270516767051951
lag_covariance_surrogate_features,901,lag_family_full_r2,0.1858570873240738
within_source_target_permutation,901,xi_star_r2,0.03539996982754667
within_source_target_permutation,902,lag_family_full_r2,0.5682085110489657
source_block_target_permutation,902,lag_family_full_r2,0.5509106754150184
lag_covariance_surrogate_features,902,lag_family_full_r2,0.2544001974865875
within_source_target_permutation,902,xi_star_r2,0.11139613272026405
within_source_target_permutation,903,lag_family_full_r2,0.5001116987424519
source_block_target_permutation,903,lag_family_full_r2,0.4689163079366745
lag_covariance_surrogate_features,903,lag_family_full_r2,0.12084093039138821
within_source_target_permutation,903,xi_star_r2,0.013887615588991431
within_source_target_permutation,904,lag_family_full_r2,0.4739360735618594
source_block_target_permutation,904,lag_family_full_r2,0.5160917980528155
lag_covariance_surrogate_features,904,lag_family_full_r2,0.13130550184190337
within_source_target_permutation,904,xi_star_r2,0.11939469795496027
within_source_target_permutation,905,lag_family_full_r2,0.5144491697767999
source_block_target_permutation,905,lag_family_full_r2,0.32212387657867214
lag_covariance_surrogate_features,905,lag_family_full_r2,0.14851099595063078
within_source_target_permutation,905,xi_star_r2,0.023773923816249765
within_source_target_permutation,906,lag_family_full_r2,0.5864267894524253
source_block_target_permutation,906,lag_family_full_r2,0.36209745798373094
lag_covariance_surrogate_features,906,lag_family_full_r2,0.2179122577314333
within_source_target_permutation,906,xi_star_r2,0.0009419101020503584
within_source_target_permutation,907,lag_family_full_r2,0.6080222927724896
source_block_target_permutation,907,lag_family_full_r2,0.3313957851317072
lag_covariance_surrogate_features,907,lag_family_full_r2,0.2483115821864278
within_source_target_permutation,907,xi_star_r2,0.14681947067137446
within_source_target_permutation,908,lag_family_full_r2,0.43536633556985516
source_block_target_permutation,908,lag_family_full_r2,0.44130823043844947
lag_covariance_surrogate_features,908,lag_family_full_r2,0.2583188591641662
within_source_target_permutation,908,xi_star_r2,0.01521567377915245
within_source_target_permutation,909,lag_family_full_r2,0.38526668189903224
source_block_target_permutation,909,lag_family_full_r2,0.4199521609680049
lag_covariance_surrogate_features,909,lag_family_full_r2,0.10347087394532872
within_source_target_permutation,909,xi_star_r2,0.07512489585253179
within_source_target_permutation,910,lag_family_full_r2,0.7382405933187226
source_block_target_permutation,910,lag_family_full_r2,0.3524521525842029
lag_covariance_surrogate_features,910,lag_family_full_r2,0.3339248500559152
within_source_target_permutation,910,xi_star_r2,0.13206742459314968
within_source_target_permutation,911,lag_family_full_r2,0.5710774802078873
source_block_target_permutation,911,lag_family_full_r2,0.5006198978954541
lag_covariance_surrogate_features,911,lag_family_full_r2,0.05884295336471368
