station_id,tile_id,country,river,station,latitude,longitude,catchment_area_km2,point_geometry_available,polygon_geometry_available,geometry_readiness
1197501,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,KROKODILRIVIER,KARINO (27613206),-25.46977778,31.08813889,5131.0,True,False,station_point_only
1197502,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,KROKODILRIVIER,MONTROSE (27613213),-25.44863889,30.71177778,1512.0,True,False,station_point_only
1197505,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,KROKODILRIVIER,WELTEVREDE,-25.51419444,31.22452778,5380.0,True,False,station_point_only
1197530,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,NELSPRUIT,BOSCHRAND (27613205),-25.4325,30.96580556,640.0,True,False,station_point_only
1197540,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,HOUTBOSLOOP,SUDWALASKRAAL (27613214),-25.38236111,30.70152778,252.0,True,False,station_point_only
1197550,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,ELANDSRIVIER,LINDENAU (27613215),-25.49036111,30.69855556,1557.0,True,False,station_point_only
1197580,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,NOORDKAAPRIVIER,BELLEVUE (27613210),-25.61111111,30.87491667,128.0,True,False,station_point_only
1197590,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,SUIDKAAPRIVIER,BORNMANS DRIFT (27613231),-25.73025,30.97838889,265.0,True,False,station_point_only
1197593,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,KAAPRIVIER,DOLTON,-25.54322222,31.31669444,1639.0,True,False,station_point_only
1197595,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,QUEEN'S RIVER,SASSENHEIM (27613208),-25.78602778,30.92433333,182.0,True,False,station_point_only
1197701,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,RIOSABIE,SABIE (27612001),-25.08897222,30.77794444,168.0,True,False,station_point_only
1197710,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,NOORD-SANDRIVIER,DE RUST (27612004),-25.07619444,31.13052778,216.0,True,False,station_point_only
1197740,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,SANDRIVIER,EXETER (27612008),-24.77002778,31.38861111,1077.0,True,False,station_point_only
1199100,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,UMPULUZI,BUSBY (27632211),-26.27983,30.59422,906.0,True,False,station_point_only
1199115,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,UMPULUZI,DUMBARTON,-26.38708,30.84461,1446.0,True,False,station_point_only
1199200,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,BIVANE,WELGELEGEN (27632104),-27.52808333,30.85391667,953.0,True,False,station_point_only
1199310,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,PONGOLO,M'HLATI,-27.36325,31.78261111,6846.0,True,False,station_point_only
1199410,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,BONNIE BROOK,BROADHOLMS (27632208),-26.4835,30.63406,108.0,True,False,station_point_only
1199415,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,MAPUTO,STAFFORD,-26.51336,30.78617,789.0,True,False,station_point_only
1199453,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,HLELO,ISHLELO,-26.82786,30.72831,804.0,True,False,station_point_only
1199455,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,NGWEMPISI,MERRIEKLOOF,-26.67717,30.70208,1392.0,True,False,station_point_only
1199460,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,SWARTWATER,ZWARTWATER (27632206),-27.11467,30.8315,183.0,True,False,station_point_only
1199465,LAT-030.0_-020.0_LON+0030.0_+0040.0,ZA,ASSEGAAIRIVIER,ZANDBANK,-27.06519,30.99356,2313.0,True,False,station_point_only
1255100,LAT-020.0_-010.0_LON+0010.0_+0020.0,,KUNENE RIVER,RUACANA (64740001),-17.4,14.2,89600.0,True,False,station_point_only
1257100,LAT-020.0_-010.0_LON+0010.0_+0020.0,,OKAVANGO RIVER,RUNDU (64932101),-17.9,19.75,97300.0,True,False,station_point_only
1257101,LAT-020.0_-010.0_LON+0020.0_+0030.0,,OKAVANGO RIVER,MUKWE (64932102),-18.03333333,21.41666667,206000.0,True,False,station_point_only
1258150,LAT-030.0_-020.0_LON+0010.0_+0020.0,,ABA-HUAB,ROOIBERG (64735002),-20.47680556,14.58791667,1570.0,True,False,station_point_only
1258202,LAT-030.0_-020.0_LON+0010.0_+0020.0,,UGAB,PETERSBURG (64734001),-20.2,16.13333333,7720.0,True,False,station_point_only
1258270,LAT-030.0_-020.0_LON+0010.0_+0020.0,,TSAUCHAB,SESRIEM (64722401),-24.51666667,15.76666667,1480.0,True,False,station_point_only
1258300,LAT-030.0_-020.0_LON+0010.0_+0020.0,,OMARURU,ETEMBA (64733002),-21.43333333,15.66666667,3810.0,True,False,station_point_only
1258301,LAT-030.0_-020.0_LON+0010.0_+0020.0,,OMARURU,OMBURO (64733003),-21.3,16.2,1320.0,True,False,station_point_only
1258350,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KHAN,AMEIB (64732004),-21.81666667,15.61666667,4010.0,True,False,station_point_only
1258500,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KUISEB,GOBABEB,-23.5,14.96666667,11700.0,True,False,station_point_only
1258501,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KUISEB,SCHLESIEN WEIR (64731001),-23.26666667,15.8,6520.0,True,False,station_point_only
1258502,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KUISEB,US (64731002),-22.96666667,16.38333333,1918.0,True,False,station_point_only
1258508,LAT-030.0_-020.0_LON+0010.0_+0020.0,,SIMMENAU,WASSERVALLEI (64731004),-22.8,16.51666667,266.0,True,False,station_point_only
1258509,LAT-030.0_-020.0_LON+0010.0_+0020.0,,BISMARK,STANCO (64731003),-22.71666667,16.6,275.0,True,False,station_point_only
1259060,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KAMRIVIER,DRAAIHOEK (64812002),-24.18333333,17.01666667,3450.0,True,False,station_point_only
1259070,LAT-030.0_-020.0_LON+0010.0_+0020.0,,PACKRIEMRIVIER,KARRIS (64812005),-24.35,17.56666667,1520.0,True,False,station_point_only
1259080,LAT-030.0_-020.0_LON+0010.0_+0020.0,,HUDUP,RIETKUIL (64812006),-25.11666667,17.51666667,5850.0,True,False,station_point_only
1259100,LAT-030.0_-020.0_LON+0010.0_+0020.0,,FISH,AI-AIS (64812014),-27.91666667,17.5,63300.0,True,False,station_point_only
1259102,LAT-030.0_-020.0_LON+0010.0_+0020.0,,FISH,TSES (64812009),-25.9,17.96666667,37600.0,True,False,station_point_only
1259104,LAT-030.0_-020.0_LON+0010.0_+0020.0,,FISH,DIRICHAS (64812003),-24.26666667,17.06666667,2830.0,True,False,station_point_only
1259112,LAT-030.0_-020.0_LON+0010.0_+0020.0,,LOWENRIVIER,GEDULD (64812012),-26.76666667,18.46666667,3200.0,True,False,station_point_only
1259201,LAT-030.0_-020.0_LON+0010.0_+0020.0,,HUDUP,BRECKHORN (64812007),-24.81666667,17.16666667,4780.0,True,False,station_point_only
1259350,LAT-030.0_-020.0_LON+0010.0_+0020.0,,AUOB,GOCHAS,-25.01666667,18.88333333,19600.0,True,False,station_point_only
1259400,LAT-030.0_-020.0_LON+0010.0_+0020.0,,KONKIEP,BETHANIEN (64812013),-26.43333333,17.11666667,4140.0,True,False,station_point_only
1259440,LAT-030.0_-020.0_LON+0010.0_+0020.0,,WIT-NOSSOB,AMASIB (64813203),-23.06666667,18.63333333,9250.0,True,False,station_point_only
1259451,LAT-030.0_-020.0_LON+0010.0_+0020.0,,SWART-NOSSOB,HENOPSRUS (64813201),-22.13333333,18.81666667,4530.0,True,False,station_point_only
1291100,LAT-020.0_-010.0_LON+0020.0_+0030.0,,ZAMBEZI RIVER,KATIMA MULILO (64370001),-17.46666667,24.3,334000.0,True,False,station_point_only
1291200,LAT-020.0_-010.0_LON+0020.0_+0030.0,,RIOCUANDO,KONGOLA,-17.68333333,23.26666667,170000.0,True,False,station_point_only
1357100,LAT-020.0_-010.0_LON+0020.0_+0030.0,BW,OKAVANGO RIVER,MOHEMBO/MTAEMBO (67932112),-18.283333,21.8,410000.0,True,False,station_point_only
1634200,LAT+010.0_+020.0_LON-0020.0_-0010.0,GN,RIVER NIGER,FARANAH,10.0333,-10.75,3180.0,True,False,station_point_only
1634500,LAT+010.0_+020.0_LON-0010.0_+0000.0,GN,MILO,KANKAN,10.3833,-9.3,9620.0,True,False,station_point_only
1992700,LAT-020.0_-010.0_LON+0030.0_+0040.0,MW,SHIRE RIVER,LIWONDE,-15.07,35.2,130200.0,True,False,station_point_only
1992790,LAT-020.0_-010.0_LON+0030.0_+0040.0,MW,SHIRE RIVER,CHIKWAWA-MITOLE,-16.03,34.81,138600.0,True,False,station_point_only
1992850,LAT-020.0_-010.0_LON+0030.0_+0040.0,MW,RUO RIVER,M1-ROADBRIDGE (65312109),-16.084722,35.668056,19300.0,True,False,station_point_only
1992900,LAT-020.0_-010.0_LON+0030.0_+0040.0,MW,SHIRE RIVER,CHIROMO,-16.55,35.13,149500.0,True,False,station_point_only
1993401,LAT-020.0_-010.0_LON+0030.0_+0040.0,MW,SOUTH RUKURU,PHEWZI (65312414),-10.9,34.05,11800.0,True,False,station_point_only
2260100,LAT+020.0_+030.0_LON+0090.0_+0100.0,MM,CHINDWIN RIVER,HKAMTI,26.0,95.7,27420.0,True,False,station_point_only
2260500,LAT+020.0_+030.0_LON+0090.0_+0100.0,MM,IRRAWADDY RIVER,SAGAING,21.98,96.1,120193.0,True,False,station_point_only
2261500,LAT+010.0_+020.0_LON+0090.0_+0100.0,MM,SITTANG RIVER,TOUNGOO,18.92,96.47,14660.0,True,False,station_point_only
2587081,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TESHIO GAWA,PONPIRA,44.8,142.08,4029.0,True,False,station_point_only
2587082,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TESHIO GAWA,BIFUKA-BASHI,44.48,142.34,2899.0,True,False,station_point_only
2587083,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TESHIO GAWA,NAYORO-OHASHI,44.38,142.41,1719.2,True,False,station_point_only
2587100,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ISHIKARI-GAWA,ISHIKARI-OHASHI,43.119722,141.545556,12697.0,True,False,station_point_only
2587101,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ISHIKARI-GAWA,TSUKIGATA,43.33,141.693333,9306.0,True,False,station_point_only
2587102,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ISHIKARI-GAWA,HASHIMOTOCHO,43.554444,141.887222,5711.0,True,False,station_point_only
2587103,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ISHIKARI-GAWA,OSAMUNAI,43.715556,142.136667,3558.0,True,False,station_point_only
2587104,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ISHIKARI-GAWA,INO,43.77,142.27,3378.6,True,False,station_point_only
2587105,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,SORACHI-GAWA,AKABIRA,43.56,142.05,2531.0,True,False,station_point_only
2587106,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,YUBARI-GAWA,KIYOHORO-BASHI,43.09,141.69,1116.0,True,False,station_point_only
2587200,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,SHIRIBETSU-GAWA,NAKOMA,42.81,140.46,1402.2,True,False,station_point_only
2587210,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,MU KAWA,MUKAWA,42.57,141.94,1228.0,True,False,station_point_only
2587220,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,SARU GAWA,BIRATORI,42.58,142.15,1253.0,True,False,station_point_only
2587230,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,ABASHIRI GAWA,HONGO,43.895,144.136667,1120.4,True,False,station_point_only
2587400,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TOKACHI GAWA,MOIWA,42.8,143.52,8277.0,True,False,station_point_only
2587401,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TOKACHI GAWA,OBIHIRO,42.93,143.21,2529.3,True,False,station_point_only
2587403,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,TOSHIBETSU GAWA,TOSHIBETSU,42.93,143.45,2715.2,True,False,station_point_only
2588480,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,FUJI KAWA,KITAMATSUNO,35.191667,138.585833,3539.8,True,False,station_point_only
2588481,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,FUJI KAWA,SHIMIZUBATA,35.528056,138.453889,2179.1,True,False,station_point_only
2588482,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,FUJI KAWA,FUNAYAMA-BASHI,35.695833,138.455833,481.5,True,False,station_point_only
2588483,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,FUEFUKI-GAWA,TORINKYO,35.571389,138.523889,916.3,True,False,station_point_only
2588500,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,ARA KAWA,OASHI-BASHI,36.080833,139.441667,1019.0,True,False,station_point_only
2588501,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,ARA KAWA,YORII,36.109444,139.200833,905.0,True,False,station_point_only
2588550,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,TONE-GAWA,KURIHASHI,36.14,139.7,8588.0,True,False,station_point_only
2588552,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,TONE-GAWA,KAWAMATA,36.19,139.51,6018.0,True,False,station_point_only
2588553,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,TONE-GAWA,FUTTO,36.24,139.39,5986.0,True,False,station_point_only
2588554,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,TONE-GAWA,YATTAJIMA,36.26,139.2,5150.0,True,False,station_point_only
2588555,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,TONE-GAWA,IWAMOTO,36.6,139.05,1691.9,True,False,station_point_only
2588557,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,KINU GAWA,MITSUKAIDO,36.02,139.99,1740.1,True,False,station_point_only
2588558,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,OMOI-GAWA,OTOME,36.26,139.75,760.0,True,False,station_point_only
2588559,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,WATARASE-GAWA,FUJIOKA,36.25,139.66,1209.5,True,False,station_point_only
2588560,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,KARASU GAWA,IWAHANA,36.29,139.08,1220.8,True,False,station_point_only
2588561,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,AGATSUMA GAWA,MURAKAMI,36.547778,138.925,1239.0,True,False,station_point_only
2588600,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,MABECHI-GAWA,KEN-YOSHI,40.44,141.35,1751.1,True,False,station_point_only
2588610,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,NARUSE GAWA,NODA-BASHI,38.52,141.06,707.0,True,False,station_point_only
2588652,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,ABUKUMA GAWA,FUSHIGURO,37.825556,140.524167,3663.4,True,False,station_point_only
2588653,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,ABUKUMA GAWA,MOTOMIYA,37.512222,140.409444,2283.5,True,False,station_point_only
2588654,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,ABUKUMA GAWA,SUKAGAWA,37.297778,140.393333,910.2,True,False,station_point_only
2588700,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,KITAKAMI GAWA,TOME,38.66,141.29,7869.4,True,False,station_point_only
2588701,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,KITAKAMI GAWA,OIZUMI,38.76,141.27,7800.0,True,False,station_point_only
2588706,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,KITAKAMI GAWA,FUNADA-BASHI,39.83,141.16,1078.5,True,False,station_point_only
2588709,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,EAI GAWA,ARAO,38.58,140.98,405.0,True,False,station_point_only
2589110,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,KYUOTA GAWA,YAGUCHI-1,34.46,132.5,1527.0,True,False,station_point_only
2589351,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,KINO KAWA,MITANI,34.29,135.53,1048.9,True,False,station_point_only
2589360,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,YAMATO GAWA,KASHIWARA,34.58,135.62,962.0,True,False,station_point_only
2589410,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,YURA-GAWA,FUKUCHIYAMA,35.3,135.13,1344.3,True,False,station_point_only
2589420,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,MARUYAMA-GAWA,FUICHIBA,35.48,134.8,837.0,True,False,station_point_only
2589500,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,SHINANO GAWA,OJIYA,37.31,138.81,9719.0,True,False,station_point_only
2589501,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,SHINANO GAWA,IWASAWA,37.24,138.81,8126.0,True,False,station_point_only
2589505,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,UONO GAWA,HORINOUCHI,37.24,138.933,1408.0,True,False,station_point_only
2589600,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,IWAKI GAWA,GOSHOGAWARA,40.8075,140.440556,1740.3,True,False,station_point_only
2589610,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,KOYOSHI GAWA,TODOROKI-BASHI,39.37,140.07,937.0,True,False,station_point_only
2589700,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,MOGAMI GAWA,TAKAYA,38.76,140.07,6270.9,True,False,station_point_only
2589702,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,MOGAMI GAWA,INASHITA,38.65,140.35,3769.5,True,False,station_point_only
2589703,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,MOGAMI GAWA,NAGASAKI,38.34,140.29,2146.9,True,False,station_point_only
2589704,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,MOGAMI GAWA,NISHIOTSUKA,38.06,140.07,1917.9,True,False,station_point_only
2589705,LAT+030.0_+040.0_LON+0140.0_+0150.0,JP,SAKE GAWA,MAKI,38.8,140.22,617.6,True,False,station_point_only
2589800,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,YONESHIRO GAWA,FUTATSUI,40.2,140.24,3750.4,True,False,station_point_only
2589801,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,YONESHIRO GAWA,TAKANOSU,40.222,140.369,2109.0,True,False,station_point_only
2589802,LAT+040.0_+050.0_LON+0140.0_+0150.0,JP,YONESHIRO GAWA,JUNISHO,40.208,140.673,1667.4,True,False,station_point_only
2590100,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,CHIKUGO GAWA,SENOSHITA,33.316111,130.497222,2315.0,True,False,station_point_only
2590101,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,CHIKUGO GAWA,ARASE,33.343333,130.835,1443.0,True,False,station_point_only
2590200,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,ONGA GAWA,HINODE-BASHI,33.75,130.73,695.0,True,False,station_point_only
2590210,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,MATSUURA GAWA,MUTABE,33.36,130.01,275.0,True,False,station_point_only
2590401,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,OYODO GAWA,HIWATASHI,31.86,131.1,860.6,True,False,station_point_only
2591210,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,SHIGENOBU-GAWA,DEAI,33.8,132.73,445.0,True,False,station_point_only
2591800,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,YOSHINO GAWA,IWAZU,34.06,134.2,2810.0,True,False,station_point_only
2591801,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,YOSHINO GAWA,CHUO-BASHI,34.09,134.35,3044.0,True,False,station_point_only
2591802,LAT+030.0_+040.0_LON+0130.0_+0140.0,JP,YOSHINO GAWA,IKEDA,34.03,133.84,2073.8,True,False,station_point_only
2964078,LAT+010.0_+020.0_LON+0090.0_+0100.0,TH,MAE NAM SAKAE KRANG,BAN PANG MAKHA,15.9,99.48,833.0,True,False,station_point_only
2964122,LAT+010.0_+020.0_LON+0100.0_+0110.0,TH,MAENAM CHAO PHRAYA,KHAI CHIRA PRAWAT,15.6708,100.6708,110569.0,True,False,station_point_only
2964130,LAT+010.0_+020.0_LON+0100.0_+0110.0,TH,MAENAM CHAO PHRAYA,WAT PHO NGAM (BAN RE RAI),15.1658,100.1922,120693.0,True,False,station_point_only
2966400,LAT+010.0_+020.0_LON+0100.0_+0110.0,TH,MAE NAM PRACHIN BURI,KABIN BURI,13.98994,101.757813,5330.0,True,False,station_point_only
2969151,LAT+010.0_+020.0_LON+0100.0_+0110.0,TH,MAE NAM CHI,BAN KHAI (E23),15.141556,103.429264,6297.29,True,False,station_point_only
3102010,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO SINU,COTOCA ABAJO  - AUT [13077060],9.224444444,-75.83444444,13397.3757,True,False,station_point_only
3103010,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO MAGDALENA,NARINO - AUT [21237010],4.387777778,-74.838375,48101.0562,True,False,station_point_only
3103100,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO CAUCA,LA VIRGINIA,4.88,-75.88,21908.3697,True,False,station_point_only
3103150,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO CAUCA,LA PINTADA,5.73,-75.6,28394.0721,True,False,station_point_only
3103300,LAT+010.0_+020.0_LON-0080.0_-0070.0,CO,RIO MAGDALENA,CALAMAR,10.27,-74.92,256859.3916,True,False,station_point_only
3103400,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO NARANJOS,SAN AGUSTIN,1.87,-76.23,180.0,True,False,station_point_only
3103430,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO SUAZA,PTE.GARCES,2.03,-75.77,969.0,True,False,station_point_only
3103440,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO ATA,EL CONDOR,3.43,-75.62,1058.0,True,False,station_point_only
3103450,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO MAGDALENA,PUENTE SANTANDER,2.9,-75.33,15705.0,True,False,station_point_only
3103460,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO CABRERA,SAN ALFONSO,3.37,-75.12,2446.0,True,False,station_point_only
3103465,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO COELLO,PTE.CARRETERA,4.43,-75.37,994.0,True,False,station_point_only
3103470,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO SUMAPAZ,EL PROFUNDO,4.0,-74.5,957.0,True,False,station_point_only
3103480,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO LA MIEL,SAN MIGUEL,5.78,-74.67,2121.0,True,False,station_point_only
3103490,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO DE LA PLATA,VEGA EL SALADO,2.38,-75.92,1236.0,True,False,station_point_only
3103500,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO MAGDALENA,PUERTO BERRIO,6.5,-74.38,74716.668,True,False,station_point_only
3103520,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO NEGRO,GUADUERO,5.2,-74.57,2498.0,True,False,station_point_only
3103530,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,"SAN JUAN, RIO",BORBUR,5.65,-74.07,1607.0,True,False,station_point_only
3103560,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO SUAREZ,PTE.NACIONAL,5.87,-73.7,2178.0,True,False,station_point_only
3107010,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO META,CABUYARO [35107030],4.28,-72.79,14378.9013,True,False,station_point_only
3107015,LAT+000.0_+010.0_LON-0070.0_-0060.0,CO,RIO META,AGUAVERDE [35267080],5.79,-69.99,75742.9866,True,False,station_point_only
3107050,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO GUAVIO,UBALA,4.72,-73.53,1057.0,True,False,station_point_only
3107250,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO LENGUPA,SAN AGUSTIN,4.85,-73.23,1641.0,True,False,station_point_only
3107300,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO METICA,EL BARRO,3.75,-73.2,2460.0,True,False,station_point_only
3107350,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO CUSIANA,VADO HONDO,5.52,-72.77,152.0,True,False,station_point_only
3120010,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO PUTUMAYO,PUENTE TEXAS AUT [47017160],0.582694444,-76.57694444,3484.4094,True,False,station_point_only
3141300,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO SAN JUAN,TADO,5.25625,-76.57708,1661.0,True,False,station_point_only
3142600,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO BLANCO,CARLOSAMA,0.88,-77.66,235.0,True,False,station_point_only
3142800,LAT+000.0_+010.0_LON-0080.0_-0070.0,CO,RIO MAYO,LA CANADA,1.63,-77.0,450.0,True,False,station_point_only
3179010,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO CAUTIN,ALMAGRO,-38.78,-72.9469,5549.4,True,False,station_point_only
3179020,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO CAUTIN,CAJON,-38.6867,-72.5028,2755.4,True,False,station_point_only
3179310,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO MAULE,LONGITUDINAL,-35.5575,-71.7067,6072.1,True,False,station_point_only
3179440,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO DIGUILLIN,SAN LORENZO (ATACALCO),-36.9244,-71.5756,204.4,True,False,station_point_only
3179500,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO BIOBIO,DESEMBOCADURA,-36.83,-73.07,24029.0,True,False,station_point_only
3179530,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO BIOBIO,RUCALHUE,-37.7106,-71.9017,7252.5,True,False,station_point_only
3179610,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO ACONCAGUA,CHACABUQUITO,-32.8503,-70.5094,2113.4,True,False,station_point_only
3179730,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO ILLAPEL,EL PERAL,-31.6647,-71.2547,2028.8,True,False,station_point_only
3179890,LAT-030.0_-020.0_LON-0080.0_-0070.0,CL,RIO ELQUI,ALGARROBAL,-29.9953,-70.5867,5669.7,True,False,station_point_only
3180140,LAT-030.0_-020.0_LON-0070.0_-0060.0,CL,RIO LOA,ANTES REPRESA LEQUENA,-21.6558,-68.6622,2053.3,True,False,station_point_only
3180250,LAT-020.0_-010.0_LON-0070.0_-0060.0,CL,QUEBRADA CARACARANI,HUMAPALCA,-17.8428,-69.6994,416.3,True,False,station_point_only
3180510,LAT-030.0_-020.0_LON-0070.0_-0060.0,CL,RIO COPIAPO,LAUTARO,-27.9747,-69.9978,7568.2,True,False,station_point_only
3193100,LAT-040.0_-030.0_LON-0080.0_-0070.0,CL,RIO CRUCES,RUCACO,-39.55,-72.9,1802.6,True,False,station_point_only
3268100,LAT-030.0_-020.0_LON-0070.0_-0060.0,AR,RIO BERMEJO,AGUAS BLANCAS,-22.72,-64.37,4450.0,True,False,station_point_only
