response_definition,slice_type,slice_name,control_family,q_level,target_probability,lambda_threshold_discount,support_integrity_status,tiles,rows,high_flow_events,bootstrap_draws_requested,bootstrap_draws_valid,lambda_bootstrap_p05,lambda_bootstrap_p50,lambda_bootstrap_p95,lambda_positive_share,ci_status
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.925,0.15,0.3202479338842975,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.95,0.05,-0.0020661157024793,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.95,0.1,0.4834710743801653,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.95,0.15,0.3205165289256199,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.975,0.05,0.4646900826446281,support_ok,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.975,0.1,,invalid_lambda,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,raw_state,0.975,0.15,,invalid_lambda,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.8,0.05,-0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.8,0.1,-0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.8,0.15,-0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.85,0.05,-0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.85,0.1,-0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.85,0.15,-0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.9,0.05,-0.0020661157024793,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.9,0.1,-0.0020661157024793,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.9,0.15,-0.0020661157024793,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.925,0.05,-0.0020661157024793,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.925,0.1,-0.0020661157024793,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.925,0.15,-0.1263223140495868,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.95,0.05,-0.0020661157024793,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.95,0.1,0.006198347107438,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.95,0.15,0.0799173553719008,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.975,0.05,0.1165702479338843,support_ok,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.975,0.1,-0.2809297520661158,support_limited,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,rain_persistence_matched,0.975,0.15,,invalid_lambda,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.8,0.05,0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.8,0.1,0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.8,0.15,0.0020661157024793,support_ok,24,3672,828,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.85,0.05,0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.85,0.1,0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.85,0.15,0.0020661157024793,support_ok,24,3672,627,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.9,0.05,0.0020661157024793,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.9,0.1,0.0020661157024793,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.9,0.15,0.1875206611570248,support_ok,24,3672,430,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.925,0.05,0.0020661157024793,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.925,0.1,0.0413223140495867,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.925,0.15,0.0805785123966942,support_ok,24,3672,334,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.95,0.05,0.0020661157024793,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.95,0.1,0.2309090909090909,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.95,0.15,0.1198347107438017,support_ok,24,3672,238,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.975,0.05,0.1527892561983468,support_ok,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.975,0.1,,invalid_lambda,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|asia,residual_state_matched,0.975,0.15,,invalid_lambda,24,3672,111,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.8,0.05,-0.021694214876033,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.8,0.1,-0.021694214876033,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.8,0.15,-0.021694214876033,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.85,0.05,-0.021694214876033,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.85,0.1,-0.021694214876033,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.85,0.15,0.1084710743801652,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.9,0.05,-0.021694214876033,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.9,0.1,0.3927479338842974,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.9,0.15,0.2210743801652892,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.925,0.05,-0.021694214876033,support_ok,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.925,0.1,0.3942148760330578,support_ok,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.925,0.15,0.2438016528925619,support_ok,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.95,0.05,0.4180785123966943,support_ok,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.95,0.1,0.4194214876033056,support_ok,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.95,0.15,0.2921487603305785,support_ok,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.975,0.05,0.2715702479338843,support_limited,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.975,0.1,,invalid_lambda,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,raw_state,0.975,0.15,,invalid_lambda,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.8,0.05,-0.0237603305785123,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.8,0.1,-0.0237603305785123,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.8,0.15,-0.0237603305785123,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.85,0.05,-0.0237603305785123,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.85,0.1,-0.0237603305785123,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.85,0.15,-0.0237603305785123,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.9,0.05,-0.0237603305785123,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.9,0.1,-0.1404958677685949,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.9,0.15,-0.0640495867768593,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.925,0.05,-0.0237603305785123,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.925,0.1,0.2448347107438016,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.925,0.15,0.1074380165289254,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.95,0.05,0.253099173553719,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.95,0.1,0.2541322314049585,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.95,0.15,0.2386363636363636,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.975,0.05,0.0619834710743801,support_limited,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.975,0.1,0.0795454545454544,support_limited,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,rain_persistence_matched,0.975,0.15,,invalid_lambda,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.8,0.05,-0.0150826446280991,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.8,0.1,-0.0150826446280991,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.8,0.15,-0.0150826446280991,support_ok,5,765,144,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.85,0.05,-0.0150826446280991,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.85,0.1,-0.0150826446280991,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.85,0.15,-0.261198347107438,support_ok,5,765,107,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.9,0.05,-0.0150826446280991,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.9,0.1,-0.2028099173553719,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.9,0.15,-0.0524793388429751,support_ok,5,765,58,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.925,0.05,-0.0150826446280991,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.925,0.1,0.2540702479338844,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.925,0.15,0.1228099173553719,support_limited,5,765,44,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.95,0.05,0.2509710743801653,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.95,0.1,0.1572727272727272,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.95,0.15,0.1963636363636361,support_limited,5,765,30,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.975,0.05,0.0096694214876033,support_limited,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.975,0.1,,invalid_lambda,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|australasia,residual_state_matched,0.975,0.15,,invalid_lambda,5,765,12,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.8,0.05,-0.0078719008264462,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.8,0.1,-0.0078719008264462,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.8,0.15,-0.0078719008264462,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.85,0.05,-0.0078719008264462,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.85,0.1,-0.0078719008264462,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.85,0.15,0.8970867768595041,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.9,0.05,-0.0078719008264462,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.9,0.1,0.244194214876033,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.9,0.15,0.9487396694214876,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.925,0.05,-0.0078719008264462,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.925,0.1,0.9384090909090907,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.925,0.15,0.9487396694214876,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.95,0.05,-0.0078719008264462,support_ok,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.95,0.1,,invalid_lambda,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.95,0.15,,invalid_lambda,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.975,0.05,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.975,0.1,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,raw_state,0.975,0.15,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.8,0.05,-0.0092561983471074,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.8,0.1,-0.0092561983471074,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.8,0.15,-0.0092561983471074,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.85,0.05,-0.0092561983471074,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.85,0.1,-0.0092561983471074,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.85,0.15,-0.0092561983471074,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.9,0.05,-0.0092561983471074,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.9,0.1,-0.0092561983471074,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.9,0.15,,invalid_lambda,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.925,0.05,-0.0092561983471074,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.925,0.1,-0.0092561983471074,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.925,0.15,,invalid_lambda,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.95,0.05,-0.0092561983471074,support_ok,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.95,0.1,,invalid_lambda,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.95,0.15,,invalid_lambda,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.975,0.05,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.975,0.1,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,rain_persistence_matched,0.975,0.15,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.8,0.05,-0.0063016528925619,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.8,0.1,-0.0063016528925619,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.8,0.15,-0.0063016528925619,support_ok,9,1377,328,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.85,0.05,-0.0063016528925619,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.85,0.1,-0.0063016528925619,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.85,0.15,0.0022107438016528,support_ok,9,1377,246,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.9,0.05,-0.0063016528925619,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.9,0.1,-0.0063016528925619,support_ok,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.9,0.15,,invalid_lambda,9,1377,183,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.925,0.05,-0.0063016528925619,support_ok,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.925,0.1,0.9472520661157028,support_limited,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.925,0.15,,invalid_lambda,9,1377,147,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.95,0.05,0.8986570247933885,support_ok,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.95,0.1,0.9472520661157028,support_limited,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.95,0.15,,invalid_lambda,9,1377,97,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.975,0.05,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.975,0.1,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|europe_west_asia,residual_state_matched,0.975,0.15,,invalid_lambda,9,1377,46,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.8,0.05,-0.0091735537190082,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.8,0.1,-0.0091735537190082,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.8,0.15,0.09,support_ok,56,8568,1721,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.85,0.05,-0.0091735537190082,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.85,0.1,-0.0091735537190082,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.85,0.15,0.4304545454545449,support_ok,56,8568,1292,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.9,0.05,-0.0091735537190082,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.9,0.1,0.3453305785123965,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.9,0.15,0.9474380165289256,support_ok,56,8568,895,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.925,0.05,-0.0091735537190082,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.925,0.1,0.9329752066115702,support_ok,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.925,0.15,,invalid_lambda,56,8568,685,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.95,0.05,0.327603305785124,support_ok,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.95,0.1,,invalid_lambda,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.95,0.15,,invalid_lambda,56,8568,455,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.975,0.05,0.9474380165289256,support_ok,56,8568,233,100,0,,,,,ci_not_run_by_scope
max_daily_max_dis24,era_region,1981-1994|high_latitude_north,raw_state,0.975,0.1,,invalid_lambda,56,8568,233,100,0,,,,,ci_not_run_by_scope
